SampleID	k__Bacteria|Other|Other|Other	k__Bacteria|p__Actinobacteria|Other|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales	k__Bacteria|p__Bacteroidetes|Other|Other	k__Bacteria|p__Bacteroidetes|c__|o__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	k__Bacteria|p__Cyanobacteria|c__4C0d-2|o__YS2	k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae|o__Stigonematales	k__Bacteria|p__Firmicutes|Other|Other	k__Bacteria|p__Firmicutes|c__Bacilli|Other	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Turicibacterales	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1|o__	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]|o__Victivallales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|Other	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]|o__[Brachyspirales]	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	k__Bacteria|p__TM7|c__TM7-3|Other	k__Bacteria|p__TM7|c__TM7-3|o__	k__Bacteria|p__TM7|c__TM7-3|o__CW040	k__Bacteria|p__TM7|c__TM7-3|o__EW055	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	k__Bacteria|p__Tenericutes|c__RF3|o__ML615J-28	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	k__Bacteria|p__WPS-2|c__|o__	k__Bacteria|p__[Thermi]|c__Deinococci|o__Deinococcales	k__Bacteria|p__[Thermi]|c__Deinococci|o__Thermales
J160Q7XT.03	0.0	0.0	0.0	0.130134622023	0.350342138927	0.060204268107	0.0	0.0	0.0	0.225568031838	0.0	0.0	0.0	0.0	0.0	0.0	2.03049808118e-05	0.000121829884871	0.0	0.015431785417	0.0	0.166419622733	0.000304574712177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06099616236e-05	0.0	0.0	0.0	0.0	2.03049808118e-05	0.0	0.0	0.0502954374708	0.0	0.00107616398303	2.03049808118e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QCVG.03	0.0	0.0	0.0	0.0130075051079	0.0450913357474	0.0010114700706	0.0	0.0	0.0	0.376529848482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0688204236e-05	0.0	0.00145651690166	0.0	0.52936297615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229401412012	0.0	0.0	0.0	0.0	0.000991240669189	0.0	0.0	0.00952804806506	0.0	0.0	2.0229401412e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160QJ31.03	0.0	0.0	0.0	0.0278075772119	0.00502512562814	0.00189147987127	0.0	0.0	0.0	0.260713680763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000310541471402	0.0	0.684179323584	0.00378295974253	0.011461803399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282310428547	0.0	0.0	0.000451696685676	0.0	2.82310428547e-05	2.82310428547e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014962452713	0.0	0.0	0.0
H160RX4F.04	0.0	0.0	0.0	0.0296567908478	0.257289527721	0.00715752420065	0.0	0.0	0.0	0.2224112643	0.0	0.0	0.0	0.0	0.0	0.0	2.93341155764e-05	5.86682311528e-05	2.93341155764e-05	0.00944558521561	0.0	0.287943678498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0100029334116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126312701672	0.0	0.0	5.86682311528e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0496039894397	0.0	0.0	0.0
A160SC1Q.03	0.0	0.0	0.0	0.00252837501153	0.0281074097998	0.00214081387838	0.0	0.0	0.0	0.293549875427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.691058411e-05	0.0	0.000129187044385	0.0	0.648703515733	0.000166097628495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00300821260496	0.0	0.0	0.0	0.00084894343453	0.020134723632	0.0	0.0	0.000572114053705	0.0	0.0	7.382116822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160R6ZQ.04	0.0	0.0	0.0	0.0162969581601	0.0518822112583	0.00334097354415	0.0	0.0	0.0	0.396021910571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000310788236665	0.0	0.00198127500874	0.0	0.489355502894	0.0	0.0	0.0	0.0	0.0	0.0	0.00163163824249	0.0	0.000174818383124	0.0	0.027679577328	1.94242647916e-05	0.0	0.0	0.0	0.000796394856455	0.0	0.0	0.00903228312808	0.0	0.0	0.00147624412416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QYVD.03	0.0	0.0	0.0	0.0260901295384	0.259389579587	0.00411812234472	0.0	0.0	0.0	0.309380457164	0.0	0.0	0.0	0.0	0.0	0.0	2.60640654729e-05	0.000234576589256	2.60640654729e-05	0.00690697735033	0.0	0.242030911982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00776709151093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1179138322	0.0	2.60640654729e-05	0.000677665702296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0254124638361	0.0	0.0	0.0
B160QXVN.03	0.0	0.0	0.0	0.00452781371281	0.000409659335921	0.0422595946529	0.0	0.0	0.0	0.201358344114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.62440707201e-05	0.0	0.0518326865028	0.0	0.507891332471	0.00776196636481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0643811987926	0.0	0.000819318671841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118671841311	0.0	0.0	0.0
D160S1V3.03	0.0	0.0	0.0	0.00610690463314	0.0477961060032	0.00306471966829	0.0	0.0	0.0	0.367022714981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0187263385614	0.0	0.531075356048	0.000743645213629	0.000112673517217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00833784027402	0.0	0.0	0.0	0.0	0.0162249864792	0.0	0.0	0.000721110510186	0.0	4.50694068866e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25347034433e-05	0.0	0.0	0.0
B160SF7Z.03	0.0	0.0	0.0	0.0150272984218	0.00552990537717	0.00486280568088	0.0	0.0	0.0	0.0695714762214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110598107543	0.0143250882152	0.0	0.876077453786	0.000825096992785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00147464143391	0.0	0.0	0.0	0.0	0.000596878675632	0.0	0.0	0.000263328827485	0.0	5.26657654969e-05	0.000122886786159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000210663061988	0.0	0.0	0.0
C160QTQG.03	0.0	0.0	0.0	0.00930607047897	0.0071153053964	0.00966183574879	0.0	0.0	0.0	0.257442983934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61734636558e-05	0.0	0.0462682095645	0.0	0.656499269745	0.000430663221361	0.00035576526982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87244878853e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127888252256	0.0	0.0	5.61734636558e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160Q8CM.03	0.0	0.0	0.0	0.0185545503781	0.00874571239444	0.00569674844041	0.0	0.0	0.0	0.233165506589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00272802037992	0.0	0.709245180832	0.00375102802239	0.0172707760817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00589733817e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000722123041743	0.0	2.00589733817e-05	4.01179467635e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.01179467635e-05	0.0	0.0	0.0
D160S50W.03	0.0	0.0	0.0	0.0590408090704	0.00871093904318	0.00880970252439	0.0	0.0	0.0	0.234207719354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248883972662	0.0171255876427	0.0	0.664243669261	0.00136293604077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9752696243e-05	1.9752696243e-05	0.0	0.0	0.0	0.000632086279777	0.0	0.0	0.00278513017027	0.0	0.0	0.000256785051159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000296290443646	0.0	0.0	0.0
C160Q25B.03	0.0	0.0	0.0	0.141162493475	0.17496804853	0.00408618796465	0.0	0.0	0.0	0.37893543103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000450020700952	0.0	0.0390617968427	0.0	0.244505247241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.40024841143e-05	0.0	0.0	0.0167227692474	0.0	1.80008280381e-05	3.60016560762e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160V0YR.03	0.0	0.0	0.0	0.0057925223802	0.00552922590837	0.0028962611901	0.0	0.0	0.0	0.019747235387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131648235914	0.0	0.943391258557	0.00184307530279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0206687730384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160SQ6D.03	0.000148411991689	0.0	0.0	0.00816265954289	0.00192935589196	0.00296823983378	0.0	0.0	0.0	0.0252300385871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148411991689	0.0	0.956218462452	0.000148411991689	0.0	0.0	0.0	0.0	0.000445235975067	0.0	0.0	0.0	0.0	0.00222617987533	0.0	0.0	0.0	0.0	0.000890471950134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148411991689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160T3JQ.03	0.000318928400574	0.0	0.0	0.00924892361665	0.00765428161378	0.00940838781694	0.0	0.0	0.0	0.143358316058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000159464200287	0.0	0.00175410620316	0.0	0.785042258013	0.000318928400574	0.0122787434221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00350821240631	0.0	0.0	0.0	0.000318928400574	0.0263115930474	0.0	0.0	0.000318928400574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160VKFZ.03	0.0	0.0	0.0	0.00845350571855	0.0238687220288	0.00335653903531	0.0	0.0	0.0	0.0264793635007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000870213823968	0.0	0.926777722526	0.000124316260567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124316260567	0.0	0.0	0.0	0.0	0.00845350571855	0.0	0.0	0.000372948781701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160TG8W.03	0.0	0.0	0.0	0.00436219431593	0.00938532716457	0.0314606741573	0.0	0.0	0.0	0.137475214805	0.0	0.0	0.0	0.0	0.0	0.0	0.000264375413087	0.0	0.0	0.00158625247852	0.0	0.740515532056	0.00039656311963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0723066754792	0.0	0.0	0.00224719101124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160TZLM.03	0.0	0.0	0.0	0.00329543582139	0.0289998352282	0.0344373043335	0.0	0.0	0.0	0.0645905420992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000988630746416	0.0	0.830614598781	0.00197726149283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00329543582139	0.0	0.0	0.000988630746416	0.0	0.000494315373208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0303180095568	0.0	0.0	0.0
K160SF1C.04	0.0	0.0	0.0	0.0251080380294	0.000691443388073	0.00393258426966	0.0	0.0	0.0	0.217394122731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.48228176318e-05	0.0	0.00291702679343	0.0	0.739498703544	8.64304235091e-05	0.00110198789974	0.0	0.0	0.0	2.16076058773e-05	0.0	0.0	0.0	0.0	0.000302506482282	0.000410544511668	0.0	0.0	4.32152117545e-05	0.0078867761452	0.0	0.0	0.000496974935177	0.0	0.0	4.32152117545e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160Q2JB.03	0.0	0.0	0.0	0.0194835139497	0.0052647759588	0.0176773499347	0.0	0.0	0.0	0.310083775267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.68580431942e-05	0.0	7.68580431942e-05	0.0	0.619514257167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00207516716624	0.0	0.0	0.0	0.0	0.0254784413189	0.0	0.0	0.00026900315118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QVSP.03	0.0	0.0	0.0	0.0245414526779	0.0115187087307	0.015884079237	0.0	0.0	0.0	0.239068231842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003301540719	0.0	0.00179750550257	0.0	0.65528246515	0.000623624358034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00880410858401	0.0	0.0	0.0	0.0	0.0218268525312	0.0	0.0	0.00190755685987	0.0	0.0	7.33675715334e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183418928833	0.0	0.0	0.0
A160RSBB.03	2.55466993664e-05	0.0	0.0	0.050889025138	0.00771510320867	0.00498160637646	0.0	0.0	0.0	0.370989168199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00385755160433	0.0	0.000613120784795	0.0	0.545651951768	0.000919681177192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038064582056	0.0	0.0	0.0	0.000255466993664	0.00855814428776	0.0	0.0	0.000102186797466	0.0	0.000945227876558	5.10933987329e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000638667484161	0.0	0.0	0.0
H160NS0C.03	0.0	0.0	0.0	4.05081340333e-05	1.215244021e-05	0.0	0.0	0.0	0.0	8.10162680666e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62032536133e-05	4.05081340333e-06	6.076220105e-05	0.0	5.26605742433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99979745933	0.0	4.05081340333e-06	4.05081340333e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RJ83.03	0.0	0.0	0.0	0.000300932891965	0.0	0.0	0.0	0.0	0.0	0.119771291002	0.0	0.0	0.0	0.0	0.0	0.0	0.00586819139332	0.000902798675895	0.0	0.0759855552212	0.0	0.160698164309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.636473066506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160V5RW.03	0.00227363916009	0.0	0.0	0.0	0.224154072489	0.0025411261201	0.0	0.0	0.0	0.188578306808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000133743480005	0.0	0.00280861308011	0.0	0.564664972583	0.00280861308011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00869332620035	0.0	0.0	0.0	0.000133743480005	0.000267486960011	0.0	0.0	0.00294235656012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160VBRB.03	0.00126546681665	0.0	0.0	0.000281214848144	0.0440101237345	0.0106861642295	0.0	0.0	0.0	0.058633295838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127952755906	0.0	0.865860517435	0.000140607424072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00464004499438	0.0	0.0	0.0	0.0	0.000843644544432	0.0	0.0	0.000843644544432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160VMB6.03	0.0	0.0	0.0	0.0215165712303	0.0204754468159	0.0279368384522	0.0	0.0	0.0	0.0419920180462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086760367864	0.0	0.871594655561	0.00104112441437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043380183932	0.0	0.0	0.0	0.0	0.00676730869339	0.0	0.0	0.00104112441437	0.0	0.00242929030019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160TYX8.03	0.0030737704918	0.0	0.0	0.000614754098361	0.137909836066	0.00512295081967	0.0	0.0	0.0	0.156454918033	0.0	0.0	0.0	0.0	0.0	0.0	0.000102459016393	0.0	0.0	0.00204918032787	0.0	0.661270491803	0.00338114754098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000922131147541	0.0	0.0	0.0	0.00030737704918	0.00102459016393	0.0	0.0	0.00266393442623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0251024590164	0.0	0.0	0.0
E160TCMJ.03	0.000117591721543	0.0	0.0	0.00446848541863	0.004115710254	0.0185794920038	0.0	0.0	0.0	0.172154280339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032925682032	0.0	0.759524929445	0.0008231420508	0.0242238946378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117591721543	0.0	0.0	0.0	0.0	0.000235183443086	0.0	0.0	0.00505644402634	0.0	0.00729068673565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160QQK6.03	0.0	0.0	0.0	0.452020621986	0.000498919008814	0.000166306336271	0.0	0.0	0.0	0.000498919008814	0.0	0.0	0.0	0.0	0.0	0.0	0.000166306336271	0.543988025944	0.0	0.000166306336271	0.0	0.00249459504407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QGWV.03	4.21896424428e-05	0.0	0.0	0.00892310937665	0.0116443413142	0.0188165805295	0.0	0.0	0.0	0.211264634532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000970361776184	0.0	0.021917519249	0.0	0.680919734205	0.00263685265267	2.10948212214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0411559962029	0.0	0.0	0.0	0.000316422318321	4.21896424428e-05	0.0	0.0	0.00126568927328	0.0	2.10948212214e-05	4.21896424428e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160R46D.03	8.15860324712e-05	0.0	0.0	0.154768703598	0.0	0.0	0.0	0.0	0.0	8.15860324712e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000163172064942	0.0	0.041037774333	0.0	0.801990699192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000163172064942	0.0017133066819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160RRSS.03	0.000119203719156	0.0	0.0	0.0	0.000119203719156	0.000119203719156	0.0	0.0	0.0	0.154249612588	0.0	0.0	0.0	0.0	0.0	0.0	0.00178805578734	0.0	0.0	0.0212182620098	0.0	0.768983192276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0534032661819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RXFQ.03	0.0	0.0	0.0	0.010451841132	0.0136677922496	0.00144717800289	0.0	0.0	0.0	0.0371442354076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00611030712333	0.0	0.92120919762	0.0	0.00434153400868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000964785335263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00305515356167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00160797555877	0.0	0.0	0.0
A160S1SD.03	0.0	0.0	0.0	0.00119305856833	0.305965292842	0.022885032538	0.0	0.0	0.0	0.0286334056399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336225596529	0.0	0.579826464208	0.000325379609544	0.0404555314534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00704989154013	0.0	0.0	0.0	0.0	0.00726681127983	0.0	0.0	0.00303687635575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160R33X.03	0.0	0.0	0.0	0.0737561595931	0.0	0.0	0.0	0.0	0.0	7.94786202512e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00230487998728	0.0	0.086393260213	0.0	0.833730726435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037354951518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160VBQF.03	0.0	0.0	0.0	7.18390804598e-05	0.00718390804598	0.000502873563218	0.0	0.0	0.0	0.164439655172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158045977011	0.0	0.80933908046	7.18390804598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000718390804598	0.0	0.0	0.0	7.18390804598e-05	0.0149425287356	0.0	0.0	0.0010775862069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160THCP.03	0.0	0.0	0.0	0.00419815281276	0.103414497621	0.00517772180241	0.0	0.0	0.0	0.158690176322	0.0	0.0	0.0	0.0	0.0	0.0	0.000559753708368	0.0	0.0	0.00545759865659	0.0	0.704170165127	0.00447802966695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116148894486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223901483347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160R216.03	6.60283922086e-05	0.0	0.0	0.123803235391	0.0	0.0	0.0	0.0	0.0	0.000264113568835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00726312314295	0.0	0.10313634863	0.0	0.763750412677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171673819742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SGBZ.03	0.0	0.0	0.0	0.0115528882221	0.17839459865	0.00855213803451	0.0	0.0	0.0	0.0466616654164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00315078769692	0.0	0.734283570893	0.000300075018755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033008252063	0.0	0.0	0.0	0.0	0.00600150037509	0.0	0.0	0.00780195048762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
